Id,category,adress,postcode,city,borough,neighbourhood,suburb,town,village,hamlet,road,road_reference
1520663,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1520673,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1520674,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1521092,building,"Calle Arquitecto Tioda, 6, 33012 Oviedo, Spain",33012,Oviedo,,,El Vallobín,,,,Calle Arquitecto Tioda,
1521784,building,"Calle Matadero Viejo, 3, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,El Carmen,,,,Calle Matadero Viejo,
1522145,road,"unnamed road, 33300 Villaviciosa, Spain",33300,,,,,Villaviciosa,,Grases,unnamed road,
1522152,road,"CB-6, 33310 Cabranes, Spain",33310,Cabranes,,,,,Cabranes,Fresnéu,CB-6,CB-6
1522200,road,"LU-P-2006, 27780 Foz, Spain",27780,,,Fondós,,Foz,,O Castro,LU-P-2006,LU-P-2006
1522356,road,"Calle Santiago de Compostela, 33001 Oviedo, Spain",33001,Oviedo,,,Prados de la Fuente,,,,Calle Santiago de Compostela,
1522366,road,"unnamed road, 33936 Siero, Spain",33936,Siero,,,,,,La Cueña,unnamed road,
1522646,road,"Camín de L'Arrionda, 33390 Gijón, Spain",33390,Gijón,,,,,,Llantones,Camín de L'Arrionda,
1522663,road,"Camino de La Nozaleda, 33210 Gijón, Spain",33210,Gijón,Distrito Sur,,Roces,,,,Camino de La Nozaleda,
1522687,commerce,"Alimerka, Calle de Pablo Iglesias, 33900 Llangréu / Langreo, Spain",33900,,,,Sama,Llangréu / Langreo,,,Calle de Pablo Iglesias,
1523009,health,"Farmacia Criado, Calle Juan Alvargonzalez, 33271 Gijón, Spain",33271,Gijón,Distrito Sur,,,,,,Calle Juan Alvargonzalez,
1523012,road,"Carretera de Avilés, 33213 Gijón, Spain",33213,Gijón,Distrito Oeste,,El Cerilleru,,,,Carretera de Avilés,
1524306,commerce,"Paco Martínez, Calle Gil de Jaz, 33004 Oviedo, Spain",33004,Oviedo,,,Llamaquique,,,,Calle Gil de Jaz,
1524313,commerce,"Paco Martínez, Calle Gil de Jaz, 33004 Oviedo, Spain",33004,Oviedo,,,Llamaquique,,,,Calle Gil de Jaz,
1534898,commerce,"Paco Martínez, Calle Gil de Jaz, 33004 Oviedo, Spain",33004,Oviedo,,,Llamaquique,,,,Calle Gil de Jaz,
1534992,road,"Camín del Balcón, 33211 Gijón, Spain",33211,Gijón,,,,,,El Barrio Vega,Camín del Balcón,
1535280,road,"unnamed road, 33520 Nava, Spain",33520,,,,,,Nava,Purnea,unnamed road,
1535286,road,"unnamed road, 33520 Nava, Spain",33520,,,,,,Nava,Purnea,unnamed road,
1535386,road,"Calle Alarcón, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Alarcón,
1535387,commerce,"Toscana, Calle Cervantes, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,El Carmen,,,,Calle Cervantes,
1535470,building,"Calle Félix Aramburu, 8, 33007 Oviedo, Spain",33007,Oviedo,,,Llamaquique,,,,Calle Félix Aramburu,
1535543,commerce,"Paco Martínez, Calle Gil de Jaz, 33004 Oviedo, Spain",33004,Oviedo,,,Llamaquique,,,,Calle Gil de Jaz,
1535783,building,"Calle de San Juan, 8, 33080 Oviedo, Spain",33080,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle de San Juan,
1536334,road,"unnamed road, 33005 Oviedo, Spain",33005,Oviedo,,,El Vallobín,,,,unnamed road,
1536418,building,"Calle Antonio Maura, 15, 33012 Oviedo, Spain",33012,Oviedo,,,El Vallobín,,,,Calle Antonio Maura,
1536449,building,"Calle Feijoo, 87, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Feijoo,
1536713,education,"C.P. Poeta Juan Ochoa, Calle Núñez de Balboa, 33403 Avilés, Spain",33403,,,,La Luz,Avilés,,,Calle Núñez de Balboa,
1537840,road,"Calle Doctor Pando Valle, 33000 Villaviciosa, Spain",33000,,,,,Villaviciosa,,,Calle Doctor Pando Valle,
1559455,road,"Carretera de San Julián a La Cruz, 33527 Bimenes, Spain",33527,Bimenes,,,,,Bimenes,La Quintana,Carretera de San Julián a La Cruz,BI-1
1559915,road,"SR-1, 33518 Sariego, Spain",33518,Sariego,,,,,,Pedrosa,SR-1,SR-1
1559926,road,"Carretera San Julián de Bimenes - Carbayín Alto, 33527 Bimenes, Spain",33527,Bimenes,,La Villa Riba,,,Bimenes,La Llantá,Carretera San Julián de Bimenes - Carbayín Alto,AS-324
1559928,building,"Concejo de Grandas de Salime, 1-3, 33290 Gijón, Spain",33290,Gijón,Distrito Oeste,,El Cerilleru,,,,Concejo de Grandas de Salime,
1559947,building,"Calle Felipe II, 6, 33213 Gijón, Spain",33213,Gijón,Distrito Oeste,,El Cerilleru,,,,Calle Felipe II,
1560088,building,"Calle Aureliano San Román, 40, 33011 Oviedo, Spain",33011,Oviedo,,Tocote,Pumarín,,,,Calle Aureliano San Román,
1564719,building,"Calle Lope de Vega, 15, 33008 Oviedo, Spain",33008,Oviedo,,,Fozaneldi,,,,Calle Lope de Vega,
1564726,road,"Camín de la Escuela, 33390 Gijón, Spain",33390,Gijón,,,,,,La Pedrera,Camín de la Escuela,
1575211,commerce,"Bobela, Cai Juanin de Mieres, 33600 Mieres, Spain",33600,Mieres,,La Campeta,,,,La Rotella,Cai Juanin de Mieres,
1575386,road,"Calle de la Muralla, 33201 Gijón, Spain",33201,Gijón,Distrito Centro,,Centro,,,,Calle de la Muralla,
1575393,building,"Calle Ribagorza, 10, 33208 Gijón, Spain",33208,Gijón,Distrito Llano,,,,,,Calle Ribagorza,
1583469,road,"unnamed road, 33157 Cudillero, Spain",33157,Cudillero,,,,,,Nuviana,unnamed road,
1583586,building,"Calle Infiesto / Cai L'Infiestu, 5, 33207 Gijón, Spain",33207,Gijón,Distrito Centro,,Laviada,,,,Calle Infiesto / Cai L'Infiestu,
1583591,road,"Carretera de Nava a Santa Eulalia de Cabranes, 33310 Cabranes, Spain",33310,Cabranes,,,,,,Fresnéu,Carretera de Nava a Santa Eulalia de Cabranes,AS-335
1583605,road,"Calle Regina Franco, 24320 Sahagún, Spain",24320,,,,,Sahagún,,,Calle Regina Franco,
1584179,road,"Calle Puerto de Pajares, 33980 Laviana, Spain",33980,Laviana,,Solavega,,Pola de Laviana,,,Calle Puerto de Pajares,
1585656,building,"Calle Río Sella, 13, 33210 Gijón, Spain",33210,Gijón,Distrito Sur,,Contrueces,,,,Calle Río Sella,
1585797,commerce,"Sidreria La Barrica, Calle Camin Real, 33429 Oviedo, Spain",33429,Oviedo,,,Colloto / Cualloto,,,,Calle Camin Real,
1585899,road,"Camín de La Pedrera, 33392 Gijón, Spain",33392,Gijón,,,,,,Arroyo (La Pedrera),Camín de La Pedrera,
1586334,building,"Carretera de L'Entregu a El Condao, 0, 33970 Laviana, Spain",33970,Laviana,,,Barredos,,,,Carretera de L'Entregu a El Condao,
1586336,building,"Carretera de L'Entregu a El Condao, 0, 33970 Laviana, Spain",33970,Laviana,,,Barredos,,,,Carretera de L'Entregu a El Condao,
1586338,building,"Carretera de L'Entregu a El Condao, 0, 33970 Laviana, Spain",33970,Laviana,,,Barredos,,,,Carretera de L'Entregu a El Condao,
1586339,building,"Carretera de L'Entregu a El Condao, 0, 33970 Laviana, Spain",33970,Laviana,,,Barredos,,,,Carretera de L'Entregu a El Condao,
1586357,road,"Calle Anastasio Mateo, 26142 Villamediana de Iregua, Spain",26142,,,,,Villamediana de Iregua,,,Calle Anastasio Mateo,LR-551
1587160,building,"Calle Conde de Toreno, 25, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,Ceares / Ciares,,,,Calle Conde de Toreno,
1587189,road,"unnamed road, 33700 Valdés, Spain",33700,Valdés,,Viḷḷar,,Luarca / Ḷḷuarca,,Barceḷḷina,unnamed road,
1587275,road,"Paseo del Espolón, 26250 Santo Domingo de la Calzada, Spain",26250,,,,,Santo Domingo de la Calzada,,,Paseo del Espolón,
1587278,road,"Plaza Fundador, Santurde de Rioja, Spain",,,,,,,Santurde de Rioja,,Plaza Fundador,
1587289,road,"unnamed road, 26190 Nalda, Spain",26190,,,,,,Nalda,,unnamed road,
1587309,building,"Calle Felipe V, 9, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Felipe V,
1587316,road,"unnamed road, 27798 O Teixo, Spain",27798,,,,,,,O Teixo,unnamed road,
1587326,road,"Calle Poeta Jose Hierro, 33204 Gijón, Spain",33204,Gijón,Distrito Este,,Ceares / Ciares,,,,Calle Poeta Jose Hierro,
1587351,building,"Calle Corín Tellado, 27, 33204 Gijón, Spain",33204,Gijón,Distrito Este,Les Mestes,Viesques,,,,Calle Corín Tellado,
1633920,road,"Carretera Oviedo - Porceyo, 33392 Gijón, Spain",33392,Gijón,,,,,,Casares,Carretera Oviedo - Porceyo,AS-381
1634486,building,"Calle Ribagorza, 3, 33208 Gijón, Spain",33208,Gijón,Distrito Llano,,,,,,Calle Ribagorza,
1634595,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1635633,commerce,"Casa Juan, Avenida de Schulz, 33271 Gijón, Spain",33271,Gijón,Distrito Llano,,,,,,Avenida de Schulz,
1638440,road,"unnamed road, 33423 Llanera, Spain",33423,Llanera,,,,,,La Llomba,unnamed road,
1638996,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639005,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639008,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639010,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639013,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639017,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639022,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639027,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639029,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639031,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639084,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639089,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639096,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639097,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639098,building,"Calle Marqués de Santa Cruz, 10, 33007 Oviedo, Spain",33007,Oviedo,,Colonia Marqués de San Feliz,Casco Antiguo,,,,Calle Marqués de Santa Cruz,
1639483,building,"Calle Dindurra, 21, 33202 Gijón, Spain",33202,Gijón,Distrito Centro,,Centro,,,,Calle Dindurra,
1639707,road,"Calle Sanz Crespo, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,El Carmen,,,,Calle Sanz Crespo,
1640178,building,"Calle Reconquista, 20D, 33205 Gijón, Spain",33205,Gijón,Distrito Este,,Ceares / Ciares,,,,Calle Reconquista,
1640886,road,"unnamed road, 33314 Villaviciosa, Spain",33314,,,,,Villaviciosa,,,unnamed road,
1640912,building,"Calle Poeta Alfonso Camín, 2, 33209 Gijón, Spain",33209,Gijón,Distrito Llano,,,,,,Calle Poeta Alfonso Camín,
1641015,education,"Instituto de Educación Secundaria El Piles, Paseo del Doctor Fleming, 1065, 33203 Gijón, Spain",33203,Gijón,Distrito Rural,,La Guía,,,,Paseo del Doctor Fleming,
1641016,education,"Instituto de Educación Secundaria El Piles, Paseo del Doctor Fleming, 1065, 33203 Gijón, Spain",33203,Gijón,Distrito Rural,,La Guía,,,,Paseo del Doctor Fleming,
1641126,building,"Centro de Día Vetusta, Calle Faustino García-Roel Rodríguez, 2, 33007 Oviedo, Spain",33007,Oviedo,,,Llamaquique,,,,Calle Faustino García-Roel Rodríguez,
1641355,commerce,"Blú Café, Calle Pedro Duro, 9, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,El Carmen,,,,Calle Pedro Duro,
1641445,road,"unnamed road, 33589 Cangas de Onís, Spain",33589,Cangas de Onís,,,,,,Sotu l'Ensertal,unnamed road,
1641447,road,"unnamed road, 33589 Cangas de Onís, Spain",33589,Cangas de Onís,,,,,,Sotu l'Ensertal,unnamed road,
1641956,commerce,"Javi Pinturas, Calle La Colegiata, 33520 Nava, Spain",33520,,,,,,Nava,Villabona,Calle La Colegiata,
1650240,building,"Calle de Fernández Vallín, 2, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,Centro,,,,Calle de Fernández Vallín,
